E=550
    9.40    .68650E+01     .25197E-05  
    9.60    .55837E+01     .25879E-05  
    9.80    .44924E+01     .26404E-05  
   10.00    .35731E+01     .26760E-05  
   10.20    .28081E+01     .26934E-05  
   10.40    .21804E+01     .26912E-05  
   10.60    .16730E+01     .26688E-05  
   10.80    .12696E+01     .26263E-05  
   11.00    .95453E+00     .25667E-05  
   11.20    .71331E+00     .24978E-05  
   11.40    .53253E+00     .24351E-05  
   11.60    .40022E+00     .24050E-05  
   11.80    .30587E+00     .24440E-05  
   12.00    .24047E+00     .25909E-05  
   12.20    .19648E+00     .28676E-05  
   12.40    .16773E+00     .32604E-05  
   12.60    .14932E+00     .37204E-05  
   12.80    .13747E+00     .41856E-05  
   13.00    .12939E+00     .46076E-05  
   13.20    .12308E+00     .49618E-05  
   13.40    .11724E+00     .52436E-05  
   13.60    .11106E+00     .54592E-05  
   13.80    .10418E+00     .56179E-05  
   14.00    .96469E-01     .57290E-05  
   14.20    .88039E-01     .57998E-05  
   14.40    .79097E-01     .58356E-05  
   14.60    .69911E-01     .58395E-05  
   14.80    .60764E-01     .58132E-05  
   15.00    .51919E-01     .57570E-05  
E=1100 
    2.00    .27035E+06     .14793E-06  
    2.20    .17334E+06     .18374E-06  
    2.40    .11379E+06     .22172E-06  
    2.60    .76078E+05     .26150E-06  
    2.80    .51600E+05     .30270E-06  
    3.00    .35389E+05     .34491E-06  
    3.20    .24479E+05     .38771E-06  
    3.40    .17042E+05     .43066E-06  
    3.60    .11920E+05     .47325E-06  
    3.80    .83650E+04     .51494E-06  
    4.00    .58825E+04     .55515E-06  
    4.20    .41417E+04     .59323E-06  
    4.40    .29178E+04     .62856E-06  
    4.60    .20559E+04     .66052E-06  
    4.80    .14489E+04     .68859E-06  
    5.00    .10217E+04     .71251E-06  
    5.20    .72143E+03     .73241E-06  
    5.40    .51082E+03     .74915E-06  
    5.60    .36343E+03     .76456E-06  
    5.80    .26050E+03     .78178E-06  
    6.00    .18871E+03     .80537E-06  
    6.20    .13865E+03     .84099E-06  
    6.40    .10366E+03     .89457E-06  
    6.60    .79053E+02     .97083E-06  
    6.80    .61575E+02     .10718E-05  
    7.00    .48958E+02     .11960E-05  
    7.20    .39648E+02     .13386E-05  
    7.40    .32590E+02     .14928E-05  
    7.60    .27076E+02     .16515E-05  
    7.80    .22638E+02     .18085E-05  
    8.00    .18972E+02     .19589E-05  
    8.20    .15880E+02     .20995E-05  
    8.40    .13238E+02     .22281E-05  
    8.60    .10964E+02     .23433E-05  
    8.80    .90053E+01     .24442E-05  
    9.00    .73236E+01     .25297E-05  
    9.20    .58903E+01     .25990E-05  
    9.40    .46809E+01     .26508E-05  
    9.60    .36727E+01     .26838E-05  
    9.80    .28440E+01     .26964E-05  
   10.00    .21732E+01     .26873E-05  
   10.20    .16396E+01     .26557E-05  
   10.40    .12228E+01     .26030E-05  
   10.60    .90398E+00     .25345E-05  
   10.80    .66541E+00     .24629E-05  
   11.00    .49128E+00     .24120E-05  
   11.20    .36761E+00     .24192E-05  
   11.40    .28239E+00     .25298E-05  
   11.60    .22553E+00     .27783E-05  
   11.80    .18881E+00     .31629E-05  
   12.00    .16570E+00     .36361E-05  
   12.20    .15119E+00     .41273E-05  
   12.40    .14159E+00     .45770E-05  
   12.60    .13430E+00     .49536E-05  
   12.80    .12762E+00     .52507E-05  
   13.00    .12056E+00     .54749E-05  
   13.20    .11263E+00     .56371E-05  
   13.40    .10374E+00     .57478E-05  
   13.60    .94004E-01     .58151E-05  
   13.80    .83720E-01     .58447E-05  
   14.00    .73227E-01     .58399E-05  
   14.20    .62873E-01     .58020E-05  
   14.40    .52975E-01     .57311E-05  
   14.60    .43789E-01     .56261E-05  
   14.80    .35503E-01     .54856E-05  
   15.00    .28234E-01     .53084E-05  
E=1150 
    2.00    .24054E+06     .16372E-06  
    2.20    .15305E+06     .20226E-06  
    2.40    .99623E+05     .24297E-06  
    2.60    .65996E+05     .28542E-06  
    2.80    .44314E+05     .32917E-06  
    3.00    .30064E+05     .37374E-06  
    3.20    .20555E+05     .41863E-06  
    3.40    .14133E+05     .46329E-06  
    3.60    .97555E+04     .50712E-06  
    3.80    .67509E+04     .54945E-06  
    4.00    .46785E+04     .58958E-06  
    4.20    .32445E+04     .62677E-06  
    4.40    .22506E+04     .66031E-06  
    4.60    .15615E+04     .68963E-06  
    4.80    .10840E+04     .71441E-06  
    5.00    .75376E+03     .73486E-06  
    5.20    .52581E+03     .75203E-06  
    5.40    .36888E+03     .76822E-06  
    5.60    .26106E+03     .78731E-06  
    5.80    .18708E+03     .81483E-06  
    6.00    .13630E+03     .85744E-06  
    6.20    .10131E+03     .92164E-06  
    6.40    .77006E+02     .10119E-05  
    6.60    .59895E+02     .11289E-05  
    6.80    .47599E+02     .12691E-05  
    7.00    .38522E+02     .14257E-05  
    7.20    .31606E+02     .15906E-05  
    7.40    .26160E+02     .17561E-05  
    7.60    .21740E+02     .19161E-05  
    7.80    .18064E+02     .20663E-05  
    8.00    .14953E+02     .22038E-05  
    8.20    .12297E+02     .23270E-05  
    8.40    .10024E+02     .24346E-05  
    8.60    .80855E+01     .25256E-05  
    8.80    .64437E+01     .25989E-05  
    9.00    .50685E+01     .26531E-05  
    9.20    .39317E+01     .26868E-05  
    9.40    .30062E+01     .26980E-05  
    9.60    .22657E+01     .26853E-05  
    9.80    .16841E+01     .26482E-05  
   10.00    .12367E+01     .25887E-05  
   10.20    .90031E+00     .25144E-05  
   10.40    .65362E+00     .24428E-05  
   10.60    .47769E+00     .24059E-05  
   10.80    .35604E+00     .24509E-05  
   11.00    .27473E+00     .26278E-05  
   11.20    .22230E+00     .29605E-05  
   11.40    .18960E+00     .34208E-05  
   11.60    .16956E+00     .39358E-05  
   11.80    .15694E+00     .44284E-05  
   12.00    .14804E+00     .48500E-05  
   12.20    .14040E+00     .51845E-05  
   12.40    .13257E+00     .54365E-05  
   12.60    .12379E+00     .56180E-05  
   12.80    .11386E+00     .57412E-05  
   13.00    .10291E+00     .58160E-05  
   13.20    .91280E-01     .58489E-05  
   13.40    .79383E-01     .58441E-05  
   13.60    .67653E-01     .58031E-05  
   13.80    .56479E-01     .57258E-05  
   14.00    .46174E-01     .56112E-05  
   14.20    .36960E-01     .54574E-05  
   14.40    .28967E-01     .52634E-05  
   14.60    .22241E-01     .50312E-05  
   14.80    .16755E-01     .47700E-05  
   15.00    .12425E-01     .45037E-05  
E=1200 
    2.00    .21441E+06     .18000E-06  
    2.20    .13534E+06     .22127E-06  
    2.40    .87319E+05     .26469E-06  
    2.60    .57287E+05     .30976E-06  
    2.80    .38064E+05     .35595E-06  
    3.00    .25533E+05     .40272E-06  
    3.20    .17245E+05     .44945E-06  
    3.40    .11704E+05     .49550E-06  
    3.60    .79680E+04     .54011E-06  
    3.80    .54346E+04     .58251E-06  
    4.00    .37099E+04     .62186E-06  
    4.20    .25333E+04     .65736E-06  
    4.40    .17303E+04     .68832E-06  
    4.60    .11825E+04     .71435E-06  
    4.80    .80955E+03     .73567E-06  
    5.00    .55621E+03     .75349E-06  
    5.20    .38457E+03     .77049E-06  
    5.40    .26856E+03     .79125E-06  
    5.60    .19024E+03     .82226E-06  
    5.80    .13731E+03     .87117E-06  
    6.00    .10136E+03     .94499E-06  
    6.20    .76696E+02     .10478E-05  
    6.40    .59485E+02     .11789E-05  
    6.60    .47174E+02     .13329E-05  
    6.80    .38086E+02     .15012E-05  
    7.00    .31135E+02     .16745E-05  
    7.20    .25630E+02     .18449E-05  
    7.40    .21137E+02     .20066E-05  
    7.60    .17388E+02     .21556E-05  
    7.80    .14218E+02     .22896E-05  
    8.00    .11523E+02     .24070E-05  
    8.20    .92369E+01     .25066E-05  
    8.40    .73108E+01     .25873E-05  
    8.60    .57057E+01     .26475E-05  
    8.80    .43867E+01     .26855E-05  
    9.00    .33203E+01     .26993E-05  
    9.20    .24739E+01     .26872E-05  
    9.40    .18157E+01     .26485E-05  
    9.60    .13152E+01     .25856E-05  
    9.80    .94401E+00     .25074E-05  
   10.00    .67611E+00     .24349E-05  
   10.20    .48863E+00     .24069E-05  
   10.40    .36183E+00     .24787E-05  
   10.60    .27923E+00     .27038E-05  
   10.80    .22747E+00     .30962E-05  
   11.00    .19610E+00     .36059E-05  
   11.20    .17722E+00     .41433E-05  
   11.40    .16515E+00     .46305E-05  
   11.60    .15603E+00     .50290E-05  
   11.80    .14744E+00     .53331E-05  
   12.00    .13807E+00     .55538E-05  
   12.20    .12739E+00     .57055E-05  
   12.40    .11542E+00     .58005E-05  
   12.60    .10249E+00     .58479E-05  
   12.80    .89101E-01     .58530E-05  
   13.00    .75783E-01     .58184E-05  
   13.20    .63030E-01     .57444E-05  
   13.40    .51244E-01     .56299E-05  
   13.60    .40716E-01     .54729E-05  
   13.80    .31616E-01     .52722E-05  
   14.00    .24006E-01     .50298E-05  
   14.20    .17854E-01     .47560E-05  
   14.40    .13058E-01     .44791E-05  
   14.60    .94653E-02     .42606E-05  
   14.80    .68937E-02     .42114E-05  
   15.00    .51515E-02     .44848E-05  
E=1250
   1.987    0.19519E+06 0.19420E-06
   2.186    0.12198E+06 0.23804E-06
   2.385    0.77846E+05 0.28413E-06
   2.583    0.50464E+05 0.33194E-06
   2.782    0.33098E+05 0.38091E-06
   2.981    0.21893E+05 0.43039E-06
   3.180    0.14567E+05 0.47970E-06
   3.378    0.97301E+04 0.52805E-06
   3.577    0.65142E+04 0.57454E-06
   3.776    0.43661E+04 0.61821E-06
   3.974    0.29277E+04 0.65806E-06
   4.173    0.19637E+04 0.69315E-06
   4.372    0.13181E+04 0.72280E-06
   4.571    0.88651E+03 0.74688E-06
   4.769    0.59874E+03 0.76634E-06
   4.968    0.40740E+03 0.78376E-06
   5.167    0.28045E+03 0.80396E-06
   5.365    0.19629E+03 0.83402E-06
   5.564    0.14036E+03 0.88244E-06
   5.763    0.10294E+03 0.95694E-06
   5.962    0.77555E+02 0.10617E-05
   6.160    0.59958E+02 0.11958E-05
   6.359    0.47385E+02 0.13530E-05
   6.558    0.38070E+02 0.15244E-05
   6.757    0.30898E+02 0.17011E-05
   6.955    0.25181E+02 0.18754E-05
   7.154    0.20497E+02 0.20420E-05
   7.353    0.16593E+02 0.21973E-05
   7.552    0.13314E+02 0.23392E-05
   7.750    0.10560E+02 0.24657E-05
   7.949    0.82624E+01 0.25755E-05
   8.148    0.63673E+01 0.26667E-05
   8.346    0.48275E+01 0.27369E-05
   8.545    0.35982E+01 0.27834E-05
   8.744    0.26364E+01 0.28032E-05
   8.943    0.19007E+01 0.27937E-05
   9.141    0.13516E+01 0.27547E-05
   9.340    0.95297E+00 0.26921E-05
   9.539    0.67232E+00 0.26246E-05
   9.738    0.48139E+00 0.25906E-05
   9.936    0.35635E+00 0.26474E-05
  10.135    0.27776E+00 0.28486E-05
  10.334    0.23027E+00 0.32029E-05
  10.533    0.20224E+00 0.36572E-05
  10.731    0.18525E+00 0.41315E-05
  10.930    0.17349E+00 0.45649E-05
  11.129    0.16331E+00 0.49309E-05
  11.328    0.15265E+00 0.52276E-05
  11.526    0.14060E+00 0.54630E-05
  11.725    0.12705E+00 0.56471E-05
  11.924    0.11236E+00 0.57880E-05
  12.123    0.97115E-01 0.58909E-05
  12.321    0.81968E-01 0.59587E-05
  12.520    0.67527E-01 0.59920E-05
  12.719    0.54277E-01 0.59895E-05
  12.918    0.42558E-01 0.59485E-05
  13.116    0.32556E-01 0.58660E-05
  13.315    0.24320E-01 0.57404E-05
  13.514    0.17784E-01 0.55754E-05
  13.713    0.12798E-01 0.53889E-05
  13.911    0.91578E-02 0.52267E-05
  14.110    0.66324E-02 0.51787E-05
  14.309    0.49854E-02 0.53701E-05
  14.508    0.39938E-02 0.58912E-05
  14.706    0.34596E-02 0.66889E-05
  14.905    0.32170E-02 0.75707E-05
E=1300
   1.987    0.17460E+06 0.21114E-06
   2.185    0.10816E+06 0.25774E-06
   2.384    0.68357E+05 0.30652E-06
   2.583    0.43845E+05 0.35689E-06
   2.781    0.28427E+05 0.40816E-06
   2.980    0.18571E+05 0.45959E-06
   3.179    0.12193E+05 0.51033E-06
   3.377    0.80300E+04 0.55945E-06
   3.576    0.52969E+04 0.60588E-06
   3.775    0.34963E+04 0.64850E-06
   3.973    0.23084E+04 0.68623E-06
   4.172    0.15251E+04 0.71820E-06
   4.371    0.10095E+04 0.74413E-06
   4.569    0.67093E+03 0.76485E-06
   4.768    0.44932E+03 0.78302E-06
   4.967    0.30463E+03 0.80381E-06
   5.165    0.21023E+03 0.83509E-06
   5.364    0.14849E+03 0.88636E-06
   5.563    0.10780E+03 0.96617E-06
   5.761    0.80571E+02 0.10788E-05
   5.960    0.61893E+02 0.12225E-05
   6.159    0.48643E+02 0.13896E-05
   6.358    0.38859E+02 0.15699E-05
   6.556    0.31333E+02 0.17536E-05
   6.755    0.25332E+02 0.19329E-05
   6.954    0.20421E+02 0.21024E-05
   7.152    0.16341E+02 0.22587E-05
   7.351    0.12935E+02 0.23995E-05
   7.550    0.10101E+02 0.25231E-05
   7.748    0.77659E+01 0.26276E-05
   7.947    0.58694E+01 0.27107E-05
   8.146    0.43564E+01 0.27696E-05
   8.344    0.31740E+01 0.28009E-05
   8.543    0.22712E+01 0.28013E-05
   8.742    0.15996E+01 0.27694E-05
   8.940    0.11141E+01 0.27094E-05
   9.139    0.77437E+00 0.26377E-05
   9.338    0.54500E+00 0.25925E-05
   9.536    0.39630E+00 0.26351E-05
   9.735    0.30404E+00 0.28284E-05
   9.934    0.24921E+00 0.31887E-05
  10.132    0.21750E+00 0.36602E-05
  10.331    0.19864E+00 0.41534E-05
  10.530    0.18567E+00 0.46005E-05
  10.729    0.17431E+00 0.49740E-05
  10.927    0.16220E+00 0.52732E-05
  11.126    0.14843E+00 0.55078E-05
  11.325    0.13296E+00 0.56887E-05
  11.523    0.11631E+00 0.58244E-05
  11.722    0.99230E-01 0.59202E-05
  11.921    0.82496E-01 0.59784E-05
  12.119    0.66800E-01 0.59990E-05
  12.318    0.52664E-01 0.59798E-05
  12.517    0.40422E-01 0.59175E-05
  12.716    0.30219E-01 0.58091E-05
  12.914    0.22042E-01 0.56552E-05
  13.113    0.15753E-01 0.54668E-05
  13.312    0.11131E-01 0.52802E-05
  13.510    0.79043E-02 0.51759E-05
  13.709    0.57875E-02 0.52854E-05
  13.908    0.45047E-02 0.57341E-05
  14.106    0.38075E-02 0.65129E-05
  14.305    0.34864E-02 0.74314E-05
  14.504    0.33748E-02 0.82657E-05
  14.703    0.33498E-02 0.89044E-05
  14.901    0.33277E-02 0.93450E-05
E=1350
   1.986    0.15635E+06 0.22847E-06
   2.185    0.95976E+05 0.27781E-06
   2.383    0.60046E+05 0.32923E-06
   2.582    0.38091E+05 0.38204E-06
   2.781    0.24401E+05 0.43544E-06
   2.979    0.15736E+05 0.48855E-06
   3.178    0.10190E+05 0.54036E-06
   3.377    0.66139E+04 0.58974E-06
   3.575    0.42971E+04 0.63546E-06
   3.774    0.27928E+04 0.67627E-06
   3.972    0.18161E+04 0.71111E-06
   4.171    0.11828E+04 0.73945E-06
   4.370    0.77328E+03 0.76186E-06
   4.568    0.50934E+03 0.78087E-06
   4.767    0.33969E+03 0.80182E-06
   4.966    0.23078E+03 0.83316E-06
   5.164    0.16071E+03 0.88542E-06
   5.363    0.11525E+03 0.96823E-06
   5.561    0.85275E+02 0.10864E-05
   5.760    0.64974E+02 0.12377E-05
   5.959    0.50708E+02 0.14132E-05
   6.157    0.40238E+02 0.16016E-05
   6.356    0.32211E+02 0.17920E-05
   6.555    0.25826E+02 0.19763E-05
   6.753    0.20616E+02 0.21489E-05
   6.952    0.16308E+02 0.23066E-05
   7.150    0.12737E+02 0.24470E-05
   7.349    0.97961E+01 0.25681E-05
   7.548    0.74036E+01 0.26677E-05
   7.746    0.54903E+01 0.27430E-05
   7.945    0.39915E+01 0.27904E-05
   8.144    0.28449E+01 0.28063E-05
   8.342    0.19906E+01 0.27876E-05
   8.541    0.13728E+01 0.27357E-05
   8.739    0.94049E+00 0.26625E-05
   8.938    0.64910E+00 0.26009E-05
   9.137    0.46078E+00 0.26122E-05
   9.335    0.34459E+00 0.27704E-05
   9.534    0.27622E+00 0.31111E-05
   9.733    0.23738E+00 0.35876E-05
   9.931    0.21495E+00 0.41018E-05
  10.130    0.20011E+00 0.45727E-05
  10.329    0.18742E+00 0.49653E-05
  10.527    0.17397E+00 0.52774E-05
  10.726    0.15860E+00 0.55198E-05
  10.924    0.14129E+00 0.57047E-05
  11.123    0.12267E+00 0.58413E-05
  11.322    0.10366E+00 0.59352E-05
  11.520    0.85177E-01 0.59888E-05
  11.719    0.68026E-01 0.60014E-05
  11.918    0.52784E-01 0.59704E-05
  12.116    0.39793E-01 0.58920E-05
  12.315    0.29172E-01 0.57634E-05
  12.514    0.20850E-01 0.55880E-05
  12.712    0.14622E-01 0.53864E-05
  12.911    0.10193E-01 0.52165E-05
  13.110    0.72259E-02 0.51953E-05
  13.308    0.53813E-02 0.54799E-05
  13.507    0.43431E-02 0.61502E-05
  13.706    0.38378E-02 0.70758E-05
  13.904    0.36444E-02 0.79963E-05
  14.103    0.35960E-02 0.87325E-05
  14.302    0.35773E-02 0.92477E-05
  14.500    0.35176E-02 0.95798E-05
  14.699    0.33824E-02 0.97784E-05
  14.898    0.31638E-02 0.98822E-05
E=1400
   1.986    0.14014E+06 0.24616E-06
   2.184    0.85208E+05 0.29821E-06
   2.383    0.52752E+05 0.35220E-06
   2.581    0.33082E+05 0.40732E-06
   2.780    0.20930E+05 0.46265E-06
   2.979    0.13318E+05 0.51713E-06
   3.177    0.85022E+04 0.56957E-06
   3.376    0.54364E+04 0.61864E-06
   3.574    0.34781E+04 0.66294E-06
   3.773    0.22261E+04 0.70119E-06
   3.971    0.14265E+04 0.73254E-06
   4.170    0.91710E+03 0.75721E-06
   4.369    0.59373E+03 0.77737E-06
   4.567    0.38908E+03 0.79819E-06
   4.766    0.25980E+03 0.82849E-06
   4.964    0.17798E+03 0.87975E-06
   5.163    0.12579E+03 0.96300E-06
   5.361    0.91935E+02 0.10841E-05
   5.560    0.69345E+02 0.12408E-05
   5.759    0.53665E+02 0.14235E-05
   5.957    0.42260E+02 0.16193E-05
   6.156    0.33570E+02 0.18164E-05
   6.354    0.26690E+02 0.20060E-05
   6.553    0.21101E+02 0.21825E-05
   6.751    0.16507E+02 0.23423E-05
   6.950    0.12728E+02 0.24830E-05
   7.149    0.96472E+01 0.26024E-05
   7.347    0.71720E+01 0.26977E-05
   7.546    0.52223E+01 0.27657E-05
   7.744    0.37220E+01 0.28022E-05
   7.943    0.25978E+01 0.28033E-05
   8.141    0.17803E+01 0.27670E-05
   8.340    0.12054E+01 0.26993E-05
   8.539    0.81604E+00 0.26240E-05
   8.737    0.56343E+00 0.25948E-05
   8.936    0.40720E+00 0.26927E-05
   9.134    0.31542E+00 0.29814E-05
   9.333    0.26387E+00 0.34418E-05
   9.532    0.23508E+00 0.39746E-05
   9.730    0.21726E+00 0.44789E-05
   9.929    0.20303E+00 0.49034E-05
  10.127    0.18837E+00 0.52403E-05
  10.326    0.17161E+00 0.55001E-05
  10.525    0.15259E+00 0.56967E-05
  10.723    0.13201E+00 0.58407E-05
  10.922    0.11092E+00 0.59387E-05
  11.120    0.90447E-01 0.59931E-05
  11.319    0.71527E-01 0.60034E-05
  11.518    0.54839E-01 0.59666E-05
  11.716    0.40763E-01 0.58783E-05
  11.915    0.29411E-01 0.57360E-05
  12.113    0.20669E-01 0.55458E-05
  12.312    0.14265E-01 0.53371E-05
  12.511    0.98333E-02 0.51887E-05
  12.709    0.69673E-02 0.52489E-05
  12.908    0.52681E-02 0.56840E-05
  13.106    0.43749E-02 0.65093E-05
  13.305    0.39852E-02 0.74995E-05
  13.504    0.38626E-02 0.83805E-05
  13.702    0.38372E-02 0.90293E-05
  13.901    0.37989E-02 0.94565E-05
  14.099    0.36875E-02 0.97165E-05
  14.298    0.34811E-02 0.98589E-05
  14.497    0.31848E-02 0.99172E-05
  14.695    0.28195E-02 0.99108E-05
  14.894    0.24140E-02 0.98494E-05
E=1450
   1.985    0.12570E+06 0.26417E-06
   2.184    0.75675E+05 0.31889E-06
   2.382    0.46343E+05 0.37536E-06
   2.581    0.28718E+05 0.43264E-06
   2.779    0.17936E+05 0.48965E-06
   2.978    0.11256E+05 0.54514E-06
   3.176    0.70812E+04 0.59771E-06
   3.375    0.44593E+04 0.64583E-06
   3.573    0.28093E+04 0.68800E-06
   3.772    0.17713E+04 0.72303E-06
   3.970    0.11197E+04 0.75066E-06
   4.169    0.71215E+03 0.77248E-06
   4.367    0.45812E+03 0.79321E-06
   4.566    0.30016E+03 0.82160E-06
   4.764    0.20186E+03 0.86996E-06
   4.963    0.14025E+03 0.95091E-06
   5.162    0.10099E+03 0.10721E-05
   5.360    0.75251E+02 0.12319E-05
   5.559    0.57657E+02 0.14202E-05
   5.757    0.45018E+02 0.16230E-05
   5.956    0.35475E+02 0.18270E-05
   6.154    0.27970E+02 0.20226E-05
   6.353    0.21910E+02 0.22037E-05
   6.551    0.16960E+02 0.23666E-05
   6.750    0.12921E+02 0.25086E-05
   6.948    0.96598E+01 0.26273E-05
   7.147    0.70706E+01 0.27194E-05
   7.345    0.50602E+01 0.27811E-05
   7.544    0.35392E+01 0.28078E-05
   7.742    0.24221E+01 0.27953E-05
   7.941    0.16285E+01 0.27437E-05
   8.139    0.10854E+01 0.26659E-05
   8.338    0.72932E+00 0.26007E-05
   8.536    0.50686E+00 0.26241E-05
   8.735    0.37514E+00 0.28253E-05
   8.934    0.30121E+00 0.32329E-05
   9.132    0.26099E+00 0.37688E-05
   9.331    0.23794E+00 0.43114E-05
   9.529    0.22151E+00 0.47815E-05
   9.728    0.20573E+00 0.51570E-05
   9.926    0.18789E+00 0.54459E-05
  10.125    0.16740E+00 0.56633E-05
  10.323    0.14490E+00 0.58222E-05
  10.522    0.12160E+00 0.59308E-05
  10.720    0.98825E-01 0.59925E-05
  10.919    0.77728E-01 0.60071E-05
  11.118    0.59138E-01 0.59714E-05
  11.316    0.43527E-01 0.58807E-05
  11.515    0.31030E-01 0.57321E-05
  11.713    0.21510E-01 0.55328E-05
  11.912    0.14640E-01 0.53179E-05
  12.110    0.99769E-02 0.51816E-05
  12.309    0.70405E-02 0.52961E-05
  12.507    0.53628E-02 0.58323E-05
  12.706    0.45287E-02 0.67532E-05
  12.904    0.41972E-02 0.77718E-05
  13.103    0.41096E-02 0.86178E-05
  13.302    0.40866E-02 0.92083E-05
  13.500    0.40190E-02 0.95803E-05
  13.699    0.38539E-02 0.97952E-05
  13.897    0.35798E-02 0.99010E-05
  14.096    0.32122E-02 0.99277E-05
  14.294    0.27816E-02 0.98910E-05
  14.493    0.23233E-02 0.97977E-05
  14.691    0.18710E-02 0.96486E-05
  14.890    0.14518E-02 0.94411E-05
E=1500
   1.985    0.11280E+06 0.28249E-06
   2.183    0.67222E+05 0.33981E-06
   2.382    0.40704E+05 0.39865E-06
   2.580    0.24914E+05 0.45791E-06
   2.779    0.15354E+05 0.51630E-06
   2.977    0.94991E+04 0.57239E-06
   3.175    0.58870E+04 0.62454E-06
   3.374    0.36506E+04 0.67105E-06
   3.572    0.22650E+04 0.71039E-06
   3.771    0.14079E+04 0.74178E-06
   3.969    0.87950E+03 0.76606E-06
   4.168    0.55499E+03 0.78712E-06
   4.366    0.35633E+03 0.81322E-06
   4.565    0.23474E+03 0.85707E-06
   4.763    0.15990E+03 0.93299E-06
   4.962    0.11313E+03 0.10510E-05
   5.160    0.83068E+02 0.12112E-05
   5.359    0.62902E+02 0.14035E-05
   5.557    0.48646E+02 0.16126E-05
   5.756    0.38015E+02 0.18237E-05
   5.954    0.29730E+02 0.20261E-05
   6.153    0.23088E+02 0.22129E-05
   6.351    0.17700E+02 0.23801E-05
   6.550    0.13337E+02 0.25247E-05
   6.748    0.98447E+01 0.26439E-05
   6.946    0.71030E+01 0.27343E-05
   7.145    0.50021E+01 0.27912E-05
   7.343    0.34376E+01 0.28094E-05
   7.542    0.23098E+01 0.27852E-05
   7.740    0.15260E+01 0.27214E-05
   7.939    0.10036E+01 0.26390E-05
   8.137    0.67162E+00 0.25947E-05
   8.336    0.47167E+00 0.26839E-05
   8.534    0.35809E+00 0.29887E-05
   8.733    0.29680E+00 0.34884E-05
   8.931    0.26381E+00 0.40607E-05
   9.130    0.24339E+00 0.45877E-05
   9.328    0.22622E+00 0.50181E-05
   9.527    0.20764E+00 0.53503E-05
   9.725    0.18608E+00 0.55998E-05
   9.924    0.16189E+00 0.57825E-05
  10.122    0.13633E+00 0.59091E-05
  10.321    0.11097E+00 0.59849E-05
  10.519    0.87230E-01 0.60107E-05
  10.718    0.66182E-01 0.59836E-05
  10.916    0.48460E-01 0.58984E-05
  11.115    0.34283E-01 0.57516E-05
  11.313    0.23524E-01 0.55489E-05
  11.512    0.15813E-01 0.53258E-05
  11.710    0.10634E-01 0.51823E-05
  11.909    0.74234E-02 0.53073E-05
  12.107    0.56297E-02 0.58856E-05
  12.306    0.47687E-02 0.68599E-05
  12.504    0.44468E-02 0.79038E-05
  12.703    0.43706E-02 0.87405E-05
  12.901    0.43424E-02 0.93054E-05
  13.100    0.42471E-02 0.96497E-05
  13.298    0.40344E-02 0.98395E-05
  13.497    0.37002E-02 0.99229E-05
  13.695    0.32691E-02 0.99278E-05
  13.894    0.27799E-02 0.98680E-05
  14.092    0.22740E-02 0.97483E-05
  14.291    0.17884E-02 0.95677E-05
  14.489    0.13515E-02 0.93228E-05
  14.688    0.98097E-03 0.90122E-05
  14.886    0.68461E-03 0.86477E-05
E=1550
   1.984    0.10128E+06 0.30106E-06
   2.183    0.59715E+05 0.36092E-06
   2.381    0.35738E+05 0.42200E-06
   2.579    0.21598E+05 0.48301E-06
   2.778    0.13129E+05 0.54247E-06
   2.976    0.80041E+04 0.59868E-06
   3.175    0.48854E+04 0.64981E-06
   3.373    0.29832E+04 0.69403E-06
   3.572    0.18237E+04 0.73000E-06
   3.770    0.11190E+04 0.75773E-06
   3.968    0.69243E+03 0.78000E-06
   4.167    0.43518E+03 0.80404E-06
   4.365    0.28030E+03 0.84237E-06
   4.564    0.18671E+03 0.91075E-06
   4.762    0.12940E+03 0.10221E-05
   4.960    0.93359E+02 0.11794E-05
   5.159    0.69718E+02 0.13736E-05
   5.357    0.53337E+02 0.15882E-05
   5.556    0.41315E+02 0.18067E-05
   5.754    0.32057E+02 0.20167E-05
   5.953    0.24698E+02 0.22104E-05
   6.151    0.18770E+02 0.23831E-05
   6.349    0.14004E+02 0.25318E-05
   6.548    0.10220E+02 0.26532E-05
   6.746    0.72783E+01 0.27434E-05
   6.945    0.50505E+01 0.27973E-05
   7.143    0.34149E+01 0.28092E-05
   7.342    0.22558E+01 0.27757E-05
   7.540    0.14666E+01 0.27024E-05
   7.738    0.95334E+00 0.26202E-05
   7.937    0.63656E+00 0.26037E-05
   8.135    0.45231E+00 0.27627E-05
   8.334    0.35159E+00 0.31593E-05
   8.532    0.29887E+00 0.37223E-05
   8.731    0.27006E+00 0.43051E-05
   8.929    0.25015E+00 0.48070E-05
   9.127    0.23092E+00 0.52008E-05
   9.326    0.20886E+00 0.54972E-05
   9.524    0.18345E+00 0.57149E-05
   9.723    0.15581E+00 0.58684E-05
   9.921    0.12768E+00 0.59660E-05
  10.120    0.10083E+00 0.60104E-05
  10.318    0.76691E-01 0.59996E-05
  10.517    0.56157E-01 0.59286E-05
  10.715    0.39619E-01 0.57925E-05
  10.913    0.27019E-01 0.55937E-05
  11.112    0.17975E-01 0.53621E-05
  11.310    0.11908E-01 0.51919E-05
  11.509    0.81587E-02 0.52777E-05
  11.707    0.60778E-02 0.58335E-05
  11.906    0.50896E-02 0.68254E-05
